Inchkey,SMILES,LogD7.4,%C,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
XAUUFNQHVHEWRB-UHFFFAOYSA-M,O=C(OC[C@H]1[C@@H]2C(=O)C3(C/C=C(\C)/C)OC[C@H]1[C@]13Oc3c(C/C=C(\C)/C)c(O)cc([O-])c3C(=O)C1=C2)C,2.8,57.403042,78.126579,0,0,3,5,6,1,6,0,68,1,7,37,25,95.485939,1.404205,0,0,29,0,0,31,0,0,8,0,0,1.5795004,-2.7715743,-0.46241647,0.41185671,2.9505754,-2.8865299,-0.38932163,0.43874452,2.8477259,-2.5534782,-0.28326568,0.58218747,3.168817,43.469418,6,0.14634146,6,72,6,41,4,7,0.17073171,60,0,26.861078,21.674831,18.369879,19.739758,17.44092,12.544776,10.110826,12.030564,5,1,0.76253092,13,-1,-1.0513175,-0.43177849,-0.047578197,3.2082918,-0.94357902,-0.30066678,-0.0082165385,3.2210565,-0.53024709,-0.20217694,0.10045706,3.4527411,11.98651,10.558819,8.8284168,4.4367294,4.4554515,-6.5474815,0,8.638032,13.485084,-0.6288448,9.267066,7.2203989,2.8527272,0.47462186,28.525877,10.43787,4.3331947,23.1143,8.405653,3.4740357,5.251102,8,1,1,1,2.5139999,-6.3575101,13.350886,0,1,24,0,5,6,2,0,0,2.7740207,-3.7740207,0.093384102,0.21952742,127.9131,80.942711,0,16.917038,10.324173,14.708499,0,95.94693,41.181789,8.458519,0,0,40.700764,28.84573,0.79701394,0.46172056,0.14926085,0.20298603,0.53827947,0.053725183,371.36008,215.13373,69.546494,94.579163,250.80553,25.032671,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,465.93927,0,0,0,465.93927,0,7,1,5,0,0,0.054054055,4.4182701,36.385113,19.120686,112.40755,41.852516,43.465755,28.425131,0,70.572739,18.868406,177.11693,13.19878,136.26978,36.385113,13.232388,26.41473,0,108.30955,60.973202,166.63008,122.19,0.32703882,6.3575521,3.4393828,10.185185,465.93927,665.62415,59.275196,13.566921,0,0,320.59552,42.587814,72.842117,507.55899,3668,79,212
BARFLFGXOAFAEM-UHFFFAOYSA-M,FC(F)(F)c1n(-c2ccc(C(=O)[O-])cc2)ncc1C(=O)NC1C2CC3CC1CC(C2)C3,1.5,99.810211,60.099651,0,0,2,3,2,2,11,0,52,1,3,31,23,91.812042,1.7656162,0,0,22,0,3,21,0,3,3,0,0,1.2556158,-2.9980369,-0.64293468,0.67323703,2.9456775,-2.9560678,-0.53807992,0.75270563,3.0230391,-2.7422593,-0.48860696,0.80514848,3.2015395,32.080345,4,0.11428571,11,56,2,35,3,6,0.17142858,43,0,21.913485,16.562101,12.809036,13.921921,14.702529,10.482598,7.8591919,9.0790663,0,0,0.83641475,15,-1,-0.83633041,-0.42106637,0.055938896,3.0119216,-1.4897492,-0.32732695,0.16445385,3.069495,-0.52630413,-0.22581936,0.16514221,3.2440455,10.564169,6.2899156,4.2350993,4.451015,4.4490962,-6.166873,0,8.1059847,10.788408,-0.99524641,14,9.3209105,1.0306281,0.0028406698,22.775511,8.6522636,4.4135861,17.67709,6.6550207,3.3723736,3.7948837,6,1,1,0,3.94976,-5.8252802,10.660132,0,1,23,1,5,4,1,0,0,2.124392,-3.124392,0.20479634,0.17431629,62.861366,65.954819,0,15.318564,0,12.949531,9.0455017,70.224915,24.509808,0,45.146946,0,13.566921,27.270733,0.81884718,0.52103156,0.11773896,0.18115281,0.47896847,0.063413836,284.01642,180.71931,40.837654,62.832687,166.12978,21.995033,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,346.84909,0,0,0,346.84909,0,8,0,5,0,0,0.61290324,3.1206,60.694096,25.162371,3.9819686,0,74.495514,0,7.7595162,90.543839,94.342026,44.880341,10.13127,90.407776,63.31992,43.413452,13.109866,2.7567475,182.12912,6.7227917,0,87.050003,0.37643659,6.129283,3.6256452,9.616395,346.84909,516.99469,50.121803,27.133842,0,5.6825762,240.69725,27.65803,55.804379,432.422,2693,53,178
HYAFETHFCAUJAY-UHFFFAOYSA-N,O(CCc1ncc(CC)cc1)c1ccc(CC2C(=O)NC(=O)S2)cc1,2.8,88.089127,54.28186,0,0,3,4,4,0,12,0,45,1,5,25,18,73.229317,1.6273181,0,0,19,0,0,20,0,2,3,0,1,1.2598614,-2.4523716,-0.55276859,0.52582431,2.5670238,-2.5248406,-0.50617623,0.642506,2.5149839,-2.1980155,-0.33861125,0.71167821,2.8713324,29.956141,7,0.25925925,12,47,2,27,3,7,0.25925925,33,0,17.648054,14.843932,11.447229,12.819627,12.135362,9.1877489,5.9854164,7.5311713,1,1,0.76164544,17,0,-0.78728658,-0.42597246,0.051604953,2.4955559,-1.1742924,-0.37071022,0.16912751,2.5750849,-0.51385838,-0.21487316,0.14940003,2.7753751,6.992012,9.8921366,6.4475822,3.2462718,3.3035378,-4.8839135,0,8.5749426,9.941762,0.078486882,8.4885044,7.909481,1.6279675,0.088668086,19.753086,9.7962961,6,15.538566,7.6238685,4.6319475,4.7385592,5,1,1,0,3.2939999,-4.6266899,10.042962,0,1,17,1,3,7,0,0,0,1.9166383,-1.9166383,0.14974093,0.1796484,70.535255,66.694687,0,8.6190128,12.949531,14.925592,0,58.584419,75.27301,0,0,0,32.953308,2.503756,0.81537879,0.49357277,0.10336175,0.18462119,0.50642723,0.081259444,279.70636,169.31448,35.457066,63.332188,173.72408,27.875124,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,343.03857,0,0,0,343.03857,0,9,0,3,0,0,0.36000001,3.1595099,29.010639,25.668255,26.638172,20.926258,9.1278973,56.605217,0,123.07346,0,94.651199,9.7878704,47.724434,27.785418,18.01075,17.14728,0,179.67868,29.808985,65.545555,68.290001,0.42433795,5.7548876,3.8409948,8.9235954,343.03857,467.99463,35.320175,0,0,5.6825762,257.56326,27.875124,41.00275,356.44598,1917,33,126
NLCAWELXTDCMEL-UHFFFAOYSA-O,Fc1ccc(-c2oc(C(=O)N3CCC(Oc4ccc(C[NH+]5CCCC5)cc4)CC3)nn2)cc1,2.4000001,98.91143,70.033203,0,0,3,4,4,0,17,1,61,0,4,33,23,98.317749,1.6117663,0,0,25,0,1,28,0,4,3,0,0,0.98332566,-2.7351816,-0.64029145,0.70378011,2.77633,-3.4208701,-0.53807992,0.77278244,2.6710773,-2.4841871,-0.49986199,0.85431087,2.9733407,41.222797,7,0.1891892,17,65,1,37,3,7,0.1891892,47,0,22.622746,18.504463,15.060114,16.639618,16.136164,11.617902,7.8127842,9.6573982,0,0,0.74859327,21,1,-0.88241291,-0.38059157,0.082961738,2.7864254,-2.2502396,-0.31709823,0.16445385,2.7910311,-0.63390636,-0.21605732,0.19305076,3.0074723,7.2725167,21.585594,15.865059,1.8402846,1.2824827,-4.3868866,0,10.209102,12.515722,0.99563771,9.3583889,14,1.028458,0.0026063195,24.68371,11.823145,6.6115704,19.022423,9.0325155,5.019104,5.206677,7,1,1,0,4.2849998,-6.3153901,12.467126,0,1,28,0,5,9,2,0,0,3.4229431,-2.4229431,0.10186428,0.17009826,99.388985,103.72889,22.213171,0,12.949531,0,34.518074,90.932053,24.509808,18.842079,0,11.908636,13.566921,5.0075121,0.82185376,0.37655377,0.069665134,0.17814623,0.62344623,0.1084811,359.61499,164.767,30.483068,77.950676,272.79865,47.467606,0.47619048,0.90909094,0,0,0,0,1,0,0,0,1,0,437.56564,0,0,0,437.56564,0,11,0,5,0,0,0.4848485,3.0044,14.124202,41.709114,15.589667,73.758316,32.067783,9.5073462,0,149.35104,75.473625,38.64312,11.95272,36.493877,62.410332,9.1210184,19.917646,8.2055683,235.05867,79.017097,0,72.900002,0.35823497,6.2094536,4.1342716,9.7317457,437.56564,603.16064,34.912758,0,0,0,333.46307,41.352348,34.912758,451.522,4050,47,176
VVHRUFFSMKQYML-UHFFFAOYSA-O,O(C)c1ncc(-c2c(N)ncc(C3=Cn4c([nH+]cc4)C=C3)c2)cc1,2.4000001,83.079201,48.650688,0,0,1,1,2,0,17,2,40,1,3,24,15,62.208832,1.5552208,0,0,18,0,0,16,0,5,1,0,0,1.3499821,-2.2776535,-0.5897783,0.74814802,2.3349211,-2.3354442,-0.53382874,0.70921785,2.4398551,-1.9628686,-0.46500525,0.80653661,2.633734,24.027311,3,0.11111111,17,43,2,27,2,3,0.11111111,24,0,16.518297,13.100742,10.273502,12.112519,11.741515,7.491415,4.3480763,6.1742344,0,0,0.73660213,13,1,-0.78801304,-0.41065416,0.15231943,2.5202405,-1.4290379,-0.34646189,0.16535874,2.6233137,-0.5570122,-0.20994854,0.18738164,2.8098886,5.7756443,16.368298,8.6629162,1.7269287,1.4476188,-3.5378499,0,11.525434,9.4433384,0.94398612,8.1187096,8.8249121,1.399368,0.052842688,17.415638,7.7091413,3.7588758,11.420877,4.9535656,2.3799932,2.3572526,6,3,1,0,2.6329999,-2.6726999,9.1732712,1,1,22,1,4,3,0,0,0,2.6818068,-1.6818069,0.11587892,0.19710325,79.578552,42.653858,91.462494,12.949531,0,11.190562,8.6190128,49.019615,0,0,0,11.502043,6.6511192,2.503756,0.87199438,0.22040431,0.065343,0.12800564,0.77959567,0.062662646,275.66406,69.676537,20.656919,40.466496,246.45401,19.809576,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,316.13055,0,0,0,316.13055,0,7,0,4,0,0,0.5,2.3749001,60.682606,35.47015,0,0,5.513495,35.383869,0,148.98689,34.85754,7.1425209,9.2621098,16.78553,46.470039,0,10.328095,11.884645,172.32735,34.85754,35.383869,80.099998,0.44886449,5.7548876,3.4209304,8.8622408,316.13055,432.20074,11.365152,0,5.6825762,23.425066,225.03259,37.834412,34.790218,318.35999,1385,38,130
VMTZDIHMLVWUQZ-UHFFFAOYSA-N,O=C(NC1C2CC3(O)CC1CC(C3)C2)c1c(C2CCCC2)nc(N[C@@H]2COCC2)nc1,2.4000001,96.773903,71.716965,0,0,3,4,5,0,6,0,65,3,8,31,22,95.68618,1.4720951,0,0,24,0,0,34,0,4,3,0,0,1.1210533,-2.9913239,-0.55884051,0.59198302,2.9621711,-2.9832163,-0.50125974,0.64457095,3.002733,-2.7444303,-0.42410177,0.71263659,3.2078602,44.003036,5,0.1388889,6,70,1,36,3,6,0.16666667,63,0,21.001425,18.18487,15.026733,15.465891,15.061395,12.306859,9.2954082,9.6263065,3,2,0.73196852,14,0,-0.83615232,-0.39842838,0.058821157,3.1154425,-1.1619779,-0.32617384,0.13471442,3.1520743,-0.53139472,-0.22837633,0.15706675,3.3456388,9.3654394,12.350681,7.1141291,1.2586733,1.2838168,-3.8744419,0,4.5520382,11.856003,0.057620358,12.212405,8.2135983,1.3684645,0.042517871,21.527779,8.6522636,4.2951059,18.488716,7.3913321,3.6548803,4.4082656,7,3,1,0,2.092,-4.4524698,11.674444,0,1,28,1,6,7,1,0,0,2.5095341,-2.5095341,0.10180454,0.15482739,144.62378,49.451698,8.6190128,8.6190128,26.005747,12.949531,0,69.610504,17.402626,0,0,11.365152,13.703812,10.408187,0.80032027,0.32860443,0.095174484,0.19967973,0.67139554,0.10450525,298.32663,122.49029,35.47715,74.432426,250.26878,38.955276,0.5,1,0,0,0,0,1,0,0,0,1,0,372.75906,0,0,0,372.75906,0,7,0,6,0,0,0.25806451,3.0044,43.395977,56.840595,18.963825,41.852516,43.036926,0,4.4107962,17.214357,188.68405,1.8990928,11.58467,34.862103,58.956287,31.243139,18.317057,19.909843,205.89841,47.111301,0,96.370003,0.38402861,6.1699252,3.6073024,9.6222849,372.75906,582.75861,27.435829,0,0,11.365152,253.64275,28.631105,52.367901,426.561,2706,49,180
WMCPMLPPMAMDBD-UHFFFAOYSA-O,[NH+](CCCNc1cc2-n3c4c(nc3C(C#N)=Cc2cc1)cccc4)(C)C,2.1400001,95.433601,57.129444,0,0,1,2,2,0,15,1,48,1,3,26,19,66.122398,1.37755,0,0,21,0,0,22,0,5,0,0,0,1.4080524,-2.6876032,-0.58608568,0.68373084,2.6416752,-3.4719758,-0.60955578,0.68455994,2.5031371,-2.4792311,-0.49085861,0.77914995,2.8485386,29.990555,5,0.1724138,16,51,1,29,7,6,0.20689656,33,1,18.095648,15.081763,12.740123,14.526733,12.669035,8.9414816,5.6427345,7.6742344,0,0,0.6938203,13,1,-0.88850766,-0.3829414,0.090841323,2.6792476,-2.2594893,-0.3354165,0.1521416,2.7581413,-0.63065875,-0.21896403,0.18175855,2.9685009,4.8886194,19.918102,12.787709,1.602664,1.1535649,-3.7356057,0,10.613173,10.503909,1.0973665,9.7935114,7.9592981,1.3976276,0.063091934,19.322235,8.56633,4.0775623,13.34364,5.8204226,2.7384067,2.9871395,5,2,1,0,3.4089999,-4.2147398,10.306679,0,1,20,1,4,6,0,0,0,2.6724081,-1.6724081,0.1302076,0.20439802,47.863274,150.22307,28.91852,11.190562,0,0,8.6190128,61.274521,36.764713,0,17.742489,5.6825762,0.13689101,0,0.96080929,0.33006522,0.015795929,0.039190736,0.66993475,0.023394808,353.97714,121.60119,5.8194671,14.43848,246.81444,8.6190128,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,368.41562,0,0,0,368.41562,0,7,0,4,0,0,0.53846157,2.3495841,3.1243138,36.695374,0,84.54026,5.513495,65.794373,0,133.73288,36.511589,2.7567475,10.53384,3.1243138,49.743977,0,22.115242,30.998095,142.3707,54.522339,65.794373,58.080002,0.42228913,5.8579812,3.4860423,9.0934114,368.41562,496.44266,23.425066,0,0,5.6825762,281.88968,31.490068,29.107641,344.44199,1704,43,140
UFFMLXIMOZMLNJ-UHFFFAOYSA-N,O(C)c1cc(CCc2[nH]c3c(C)ccnc3n2)ncc1,2.0999999,44.449341,42.270687,0,0,1,2,5,0,15,0,36,2,7,20,13,55.513943,1.5420539,0,0,15,0,0,16,0,4,1,0,0,1.4344978,-2.4182124,-0.45728126,0.51198983,2.4453654,-2.4124343,-0.42722175,0.60844153,2.4705951,-2.1817145,-0.2462939,0.73172981,2.6919622,24.027311,4,0.18181819,16,38,0,22,3,4,0.18181819,22,0,13.949383,11.550854,9.3009653,10.413849,9.7583513,6.5516715,4.0284739,5.1935067,0,0,0.7245177,11,0,-0.831698,-0.42432484,-0.024027031,2.4387605,-0.88691944,-0.34670606,0.092614144,2.5184331,-0.50719655,-0.16841127,0.16056953,2.7158172,7.4107752,8.3243456,5.4057631,1.5191859,1.6608543,-3.3288481,0,7.8857479,7.8539553,0.34765124,13.482695,7.3106508,4.3598509,0.59081709,14.917356,6.8400002,3.6213019,10.544458,4.7384353,2.4717996,2.4982116,5,1,1,0,1.65153,-2.58535,7.8332224,0,1,16,1,3,4,0,0,0,1.5209653,-1.5209653,0.11717778,0.22867541,103.74805,49.281158,11.190562,19.809576,0,0,0,66.422241,0,0,0,11.365152,5.6825762,2.6406472,0.92711788,0.31876296,0.072882123,0.072882123,0.68123704,0,250.4516,86.110619,19.688375,19.688375,184.02936,0,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,270.13998,0,0,0,270.13998,0,6,0,3,0,0,0.5,2.45506,10.999887,50.35659,16.78553,0,8.2702427,73.120682,0,91.217712,0,38.569443,7.6822701,0,61.356476,16.78553,13.513671,3.8594465,125.09508,0,68.709885,63.689999,0.49991596,5.4594316,3.2999136,8.3125467,270.13998,370.34293,13.868908,0,0,0,208.77452,22.381124,25.23406,268.32001,896,28,104
XMAPNFVXGZVZLY-UHFFFAOYSA-O,FC(F)(F)c1cc(C(F)(F)F)cc(COCC(N2CC[NH2+]CC2)c2cc(OC)ccc2)c1,3.0999999,91.583458,62.535824,0,0,2,3,3,0,12,1,57,0,3,32,28,98.761055,1.73265,0,0,22,0,6,25,0,2,2,0,0,1.6070801,-2.7687252,-0.289462,0.38679805,2.7326324,-3.4305127,-0.17730917,0.47787291,2.6246643,-2.543396,-0.048768461,0.37833032,2.9534256,40.360176,7,0.20588236,12,59,0,34,5,9,0.2647059,47,0,23.35516,17.470289,13.361443,14.656489,15.074848,10.134662,6.1038947,7.8096633,1,1,0.83882397,13,1,-0.87361586,-0.34624818,-0.016167156,2.8412571,-2.247736,-0.23938945,0.25647557,2.8692942,-0.63604802,-0.13262248,0.033496756,3.0626562,6.0011945,25.247305,13.084737,2.2244878,0.56074733,-3.0391691,0,6.3172469,10.836021,0.9950133,9.2195892,9.9958992,1.33492,0.04558567,26.602076,11.620158,7.7586207,22.020212,9.5569687,6.3521156,6.5764527,4,2,1,0,5.0125198,-5.2217398,10.947746,0,1,18,0,3,9,2,0,0,3.6950681,-2.6950681,0.11297276,0.13851628,68.443848,153.35114,0,0,0,0,35.329029,65.691597,24.509808,0,71.451813,0,0,5.0075121,0.9048183,0.39326742,0.011816169,0.095181674,0.60673261,0.083365507,383.44821,166.66074,5.0075121,40.336544,257.12402,35.329029,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,423.78473,0,0,0,423.78473,0,7,0,3,0,0,0.25,4.8546,29.010639,3.1243138,10.999887,94.68457,12.7423,35.383869,15.519032,123.50229,3.9819686,115.93037,10.56194,10.999887,121.89563,15.519032,21.967697,0,144.42854,94.68457,35.383869,38.310001,0.35236704,6.0874629,3.603646,9.7296,423.78473,552.49017,5.0075121,0,5.6825762,5.6825762,385.16791,0,10.690088,463.44199,3066,49,166
IQRQPBXCRBANDP-UHFFFAOYSA-O,Fc1c(Nc2c(C(=O)N)cnc3c2cc(NCC[NH+]2CCCCC2)c(OC)c3)ccc(F)c1,2.52,47.536663,69.128204,0,0,1,2,3,0,16,1,61,3,6,33,25,101.5203,1.6642672,0,0,24,0,2,28,0,5,2,0,0,1.4116392,-2.8082979,-0.59964997,0.68546021,2.776758,-3.5040147,-0.50901818,0.7619195,2.6931119,-2.5978355,-0.46464983,0.77671462,2.9822793,39.189796,8,0.22222222,17,64,1,36,5,8,0.22222222,46,0,23.371668,18.510838,14.413849,15.965891,15.956729,11.060565,6.9314094,8.6742344,0,0,0.76097637,16,1,-0.88214874,-0.42301491,0.060905352,2.8330023,-2.2597613,-0.31443155,0.21841328,2.8635898,-0.629641,-0.21586141,0.193275,3.0795531,6.7870822,28.269255,13.941605,0.44461942,0.20346613,-3.42766,0,10.756838,12.49671,1.6916419,9.2642565,6.6434317,2.0870409,0.76852101,26.074074,12.3008,6.6115704,19.372856,9.048583,4.8282456,5.3120275,7,5,1,0,3.2950001,-4.9103098,12.348797,0,1,23,1,4,10,1,0,0,3.660537,-2.660537,0.095187984,0.13748169,103.72921,140.81625,35.279716,17.238026,0,12.949531,8.6190128,75.123558,0,0,0,23.817272,19.523279,9.1548758,0.83403057,0.28598043,0.11763661,0.16596942,0.71401954,0.048332792,372.18677,127.61898,52.495426,74.063972,318.63174,21.568544,0.5,1,0,0,0,0,1,0,0,0,1,0,446.25073,0,0,0,446.25073,0,8,0,4,0,0,0.33333334,2.8448,47.021389,58.065815,18.242037,73.758316,27.047791,35.383869,0,110.14738,56.605217,43.433899,12.4358,26.98653,57.705643,18.242037,8.4290028,81.906036,162.03549,79.017097,35.383869,93.709999,0.3512581,6.1699252,3.7017074,9.8131618,446.25073,599.90955,21.753254,0,0,29.107641,345.15668,12.949531,50.860893,456.517,3276,54,172
LVPYVYFMCKYFCZ-UHFFFAOYSA-L,O=C([O-])c1c([O-])c(O)c(CCC)c2c1cc(Cc1ccccc1)c(C)c2,2.5999999,40.241261,55.263859,0,0,2,3,1,3,16,0,46,1,2,26,20,61.537792,1.3377781,0,0,22,0,0,20,0,0,4,0,0,1.7724932,-2.5250437,-0.5446437,0.58157438,2.4729147,-2.396466,-0.53807992,0.67983931,2.6207705,-2.2675533,-0.39073139,0.72169971,2.7506833,24.73814,5,0.17857143,17,48,1,28,4,5,0.17857143,30,0,18.84457,14.834731,13.162772,14.84457,12.434759,8.6691303,7.8331509,10.125359,0,0,0.7252301,12,-2,-1.0446082,-0.50262338,0.057259418,2.6717846,-1.4898789,-0.27949083,0.13833475,2.8532884,-0.52447218,-0.18027116,0.19305076,2.9964194,10.523268,4.0391159,2.3273935,5.4426684,5.0550957,-6.660728,0,10.146739,10.041315,-1.285284,9.9146128,6.6134877,3.3601284,0.8163138,20.727041,9,4.3795042,15.415195,6.6082125,3.1862118,3.9179571,4,1,1,0,6.0539999,-6.81037,10.037991,0,1,17,1,3,5,0,0,0,1.127882,-3.127882,0.19264863,0.26435328,51.184631,53.024719,0,0,10.324173,0,0,63.864986,100.97842,8.458519,0,0,0,48.468304,0.82518041,0.65943426,0.14412062,0.17481957,0.34056571,0.030698951,277.51126,221.77022,48.468304,58.792477,114.53352,10.324173,0.5,1,0,0,0,0,1,0,0,0,1,0,336.30374,0,0,0,336.30374,0,6,0,3,0,0,0.23076923,3.9043601,68.068573,1.4640081,42.683342,0,39.790092,37.736813,0,128.64822,18.868406,71.895454,9.8055801,109.2289,25.385227,0,21.171303,5.1459289,180.10751,1.4640081,66.652031,83.419998,0.41210872,5.8073549,3.292778,9.1346312,336.30374,480.39648,40.700764,40.700764,0,0,240.82014,23.167019,54.267685,348.39798,1574,46,136
BWHGFDUSYVJYEU-UHFFFAOYSA-P,Fc1c(NC(C)C=2C3=[NH+]C(N4CCOCC4)=CC(=O)N3C=C(C(=O)NCC[NH+](C)C)C=2)cccc1,1.9,55.153053,75.567169,0,0,1,2,3,0,6,3,68,2,5,35,22,111.1214,1.6341382,0,0,25,0,1,33,0,6,3,0,0,1.4742575,-2.6654863,-0.51684755,0.58849478,2.6388588,-3.4789493,-0.52620649,0.54958326,2.4999111,-2.4625275,-0.3907235,0.70186323,2.8689628,48.370831,8,0.21052632,6,71,6,38,6,9,0.23684211,59,0,24.949018,20.35858,15.861443,17.38854,16.829407,11.868588,6.1367512,7.7684216,1,1,0.74174052,15,2,-0.88568842,-0.36561924,0.073217601,2.9028766,-2.2595708,-0.38996291,0.12485745,2.8080339,-0.63046527,-0.20885308,0.15284291,3.1365385,7.0237699,34.314827,20.199785,0.53497487,-1.1676159,-2.6054876,0,10.367909,13.455652,1.7204539,7.4143085,9.3041515,2.2333527,0.22444329,28.01939,13.181203,7.3127494,20.893471,9.7382832,5.3664808,5.8133297,9,4,1,0,1.276,-4.28582,13.137097,0,1,23,0,4,10,2,0,0,4.8740501,-2.8740499,0.078745052,0.13055781,18.150658,277.95822,17.639858,19.809576,19.809576,12.949531,21.568544,55.51239,24.509808,13.566921,0,11.908636,13.840703,2.6406472,0.83776563,0.23923801,0.05568137,0.16223437,0.76076198,0.106553,427.14743,121.9791,28.389986,82.717636,387.88596,54.327652,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,509.86505,0,0,0,509.86505,0,8,0,4,0,0,0.45714286,-1.7944,37.920593,37.104866,71.827309,115.61083,0,74.493446,0,123.07346,0,51.042877,12.96288,78.634163,21.20874,27.131769,12.681039,20.767498,123.07346,128.45631,99.120392,92.32,0.33549348,6.2479277,3.678586,9.9990931,509.86505,653.29578,29.637598,0,5.6825762,17.047728,376.41849,48.280186,46.685326,484.57599,3740,57,182
